Time (s), X (km), Y (km), Z (km)
933053.1932080266997,-23335.3749527758009,-13868.0988354908477,31519.3023996041738
933285.1058457201580,-23224.2915548759302,-14244.7094044813130,31056.9483800894232
933363.5528957908973,-23185.1238748382857,-14371.1320706034021,30898.4175228012609
933363.5528957907809,-23185.1238748382857,-14371.1320706034021,30898.4175228012609
933441.9999458615202,-23145.1439981748663,-14497.0512962508656,30738.8041851946036
933673.9125835549785,-23022.1592324493067,-14866.2833638274751,30260.5892584381509
934049.1551137635252,-22807.7514303296884,-15453.6959418351471,29466.6040219885181
934551.3276373037370,-22490.2119975584174,-16218.9506968175701,28364.5840585750411
935158.4828052057419,-22057.7823661771217,-17109.0340436137922,26971.1197045973386
935844.0850231784862,-21502.7062464007722,-18062.1188929732598,25316.1043523202534
936578.1701844121562,-20825.6048422130370,-19012.8640780942224,23446.7400657541002
937328.6552448293660,-20039.5367232254321,-19899.0098211494915,21430.0705504982616
938062.7404060630361,-19172.9569640458176,-20668.7056156350009,19353.0488941172953
938748.3426240357803,-18270.6884537730912,-21287.4318512635946,17319.3731852813507
939355.4977919377852,-17392.0610027993644,-21742.7782455021224,15442.8208745556767
939857.6703154779971,-16605.7066824329631,-22045.0466441262688,13837.6103942717309
940232.9128456865437,-15981.2262042044276,-22222.1594471027784,12607.2419514960493
940464.8254833800020,-15578.9595179814460,-22309.0593998501718,11833.8694603514741
940543.2725334507413,-15440.0079665778285,-22334.3560746364237,11570.0606468102778
940543.2725334507413,-15440.0079665778285,-22334.3560746364237,11570.0606468102778
940621.7195835214807,-15299.5832321881862,-22357.5216956015065,11305.1477683956618
940853.6322212149389,-14875.7304646010125,-22413.1826980723854,10515.6071506600711
941228.8747514234856,-14161.7697934080461,-22460.5352368097811,9218.4053589628893
941731.0472749636974,-13150.0988870245019,-22434.1412925586628,7446.2581514904159
942338.2024428657023,-11837.5201446088577,-22248.5978514269518,5253.7665405480075
943023.8046608384466,-10232.6970453216309,-21806.8279403682391,2724.7667207198101
943757.8898220721167,-8365.4537664847994,-21013.9202241703460,-20.9715837666881
944508.3748824893264,-6296.7595493952358,-19798.7105695103819,-2825.2971341533703
945242.4600437229965,-4126.1963282349134,-18143.7644035761768,-5499.6132703384501
945928.0622616957407,-1990.5853234576607,-16118.4166839124227,-7850.6269909570110
946535.2174295977456,-46.3342938041860,-13898.2583990545536,-9725.3616781978053
947037.3899531379575,1564.2358347931331,-11747.7242220567132,-11058.4991579091293
947412.6324833465042,2745.5794925493574,-9959.7337515336985,-11887.6628508477588
947644.5451210399624,3457.1826885938099,-8782.4434935275058,-12316.3282868816168
947722.9921711107017,3693.6427778619727,-8372.5874161158281,-12445.5996730637853
947722.9921711107017,3693.6427778619727,-8372.5874161158281,-12445.5996730637853
947801.4392211814411,3927.6465814185249,-7957.1648896729166,-12566.5910602177610
948033.3518588748993,4603.2497300540017,-6698.5991098975355,-12874.1199296615669
948408.5943890834460,5635.2204851989554,-4579.3342693375016,-13204.8665270344936
948910.7669126236578,6869.2982850202279,-1632.5638194234634,-13309.1113216197700
949517.9220805256628,8091.6127716979863,1986.2308938986098,-12917.9418234672048
950203.5242984984070,9082.1202510280455,5972.8184283150767,-11856.5873346008011
950937.6094597320771,9694.2566408437597,9947.3509276209807,-10133.8233893118449
951688.0945201492868,9898.6589315180936,13582.5593702642655,-7928.8230298343697
952422.1796813829569,9762.6221050879722,16682.5994089058076,-5499.0606889441260
953107.7818993557012,9400.0100400227857,19180.0730887892132,-3093.7182239960530
953714.9370672577061,8930.5471072247055,21092.6454932203924,-912.2592387362965
954217.1095907979179,8458.5269304559370,22479.0818657603522,902.2047638114891
954592.3521210064646,8065.0694339674701,23408.0884544056316,2254.6081214616424
954824.2647586999228,7806.8674565762085,23939.1486708795128,3086.6113987261779
954902.7118087706622,7717.1581059891068,24111.6093033066427,3367.1722260608221
954902.7118087706622,7717.1581059891068,24111.6093033066427,3367.1722260608221
954981.1588588414015,7626.3122080268840,24280.5191123770492,3647.2372089106939
955213.0714965348598,7351.4376268859523,24759.5416377504298,4472.0028369095526
955588.3140267434064,6888.4847769455555,25472.6671095966303,5794.9614497334114
956090.4865502836183,6238.7221053584981,26314.3084169967042,7539.3059549596510
956697.6417181856232,5415.7020603239107,27173.0510373395809,9602.3718651313684
957383.2439361583674,4448.6559032572004,27952.9729161421710,11864.6846158657572
958117.3290973920375,3381.2998806915748,28587.4439668544510,14201.8180188447586
958867.8141578092473,2267.2727963149118,29044.0523099504353,16495.9486357499263
959601.8993190429173,1164.2582327646705,29322.2151141927752,18644.5718985595158
960287.5015370156616,128.4990438462737,29446.2053565304086,20565.2864649355761
960894.6567049176665,-789.3669987108988,29456.1607790692942,22196.8151587456814
961396.8292284578783,-1546.9110754646790,29398.9262154755997,23497.1462932186550
961772.0717586664250,-2111.1533275570218,29319.8558148404118,24439.9389855483896
962003.9843963598832,-2458.8453822329138,29256.1704270283808,25010.3321094759158
962082.4314464306226,-2576.2535231631446,29232.1379945187509,25201.1568775824853
962082.4314464305062,-2576.2535231631446,29232.1379945187509,25201.1568775824853
962160.8784965012455,-2693.5524886333114,29206.8666898501833,25390.9135272587300
962392.7911341947038,-3039.6463107269919,29125.0260141280160,25945.6567152157077
962768.0336644032504,-3597.2930292206547,28970.6469215485413,26823.5931426254683
963270.2061879434623,-4338.4405163748852,28723.4146926058602,27960.7280372898676
963877.3613558454672,-5225.5826672807998,28365.8877949351590,29278.3633888573968
964562.9635738182114,-6214.0047197871572,27890.1677314164262,30691.7821275233873
965297.0487350518815,-7254.8007278329424,27302.3408950301964,32118.7255106843659
966047.5337954690913,-8298.2725372378445,26623.9171723872569,33486.4248185600736
966781.6189567027614,-9297.1903960172749,25890.3622156744968,34736.3356962581747
967467.2211746755056,-10209.4411339395410,25147.3982292823639,35826.2126850183704
968074.3763425775105,-10999.7604934683732,24445.9853561842028,36729.6310510389158
968576.5488661177224,-11640.4686760565928,23836.8742738953006,37433.4416208547191
968951.7913963262690,-12111.3416262007049,23365.4543295987096,37933.9046971458592
969183.7040340197273,-12398.9128870967506,23067.4050769878231,38232.3835280226194
969262.1510840904666,-12495.5842282862250,22965.4559703214472,38331.4819147601957
969262.1510840904666,-12495.5842282862250,22965.4559703214472,38331.4819147601957
969340.5981341612060,-12591.9487435634910,22862.9429484800348,38429.6390209050151
969572.5107718546642,-12875.0244618247925,22556.6303753155662,38714.3257436192362
969947.7533020632109,-13327.2676652636110,22050.9475466405420,39157.6200369003927
970449.9258256034227,-13921.1024850177309,21355.4914665819524,39717.4937483154936
971057.0809935054276,-14621.2799847269162,20487.4702535189135,40343.7134268152295
